,,,,,,,,,Integrated Y1,Integrated Y2
,,,,,,,,,"Integrate of H x=(-21.8409,-0.0009) Area = 6.25841","Integrate of I x=(-21.8409,-0.0009) Area = -16.0513"
-12.9219,9.158E-4,-8.65E-4,0.003865,-0.00399,0.003501,-0.003142,0.006643,-0.0858401817,0.0574303325,-1.00206537900814
-12.9079,8.658E-4,-8.193E-4,0.004212,-0.004337,0.003623,-0.003252,0.006875,-0.0887418125,0.0575249585,-1.00328745296754
-12.8939,8.258E-4,-7.829E-4,0.004567,-0.004692,0.003756,-0.003371,0.007127,-0.0918948253,0.0576229725,-1.00455190943214
-12.8799,7.898E-4,-7.498E-4,0.00492,-0.005041,0.003886,-0.003487,0.007373,-0.0949635027,0.0577244725,-1.00585991772814
-12.8649,7.624E-4,-7.246E-4,0.005276,-0.005392,0.004027,-0.003612,0.007639,-0.0982749711,0.0578370625,-1.00730920628164
-12.8509,7.379E-4,-7.018E-4,0.005616,-0.005724,0.004158,-0.003727,0.007885,-0.1013293465,0.0579457305,-1.00870643650484
-12.8369,7.187E-4,-6.838E-4,0.005944,-0.006043,0.004291,-0.003843,0.008134,-0.1044153446,0.0580578635,-1.01014664934254
-12.8229,7.04E-4,-6.702E-4,0.006259,-0.006345,0.004427,-0.00396,0.008387,-0.1075456623,0.0581735105,-1.01163037639084
-12.8079,6.922E-4,-6.589E-4,0.006542,-0.006615,0.004546,-0.004064,0.00861,-0.110276019,0.058300988,-1.01326403900059
-12.7939,6.844E-4,-6.513E-4,0.006802,-0.006864,0.004666,-0.00417,0.008836,-0.1130469004,0.05842311,-1.01482729943639
-12.7799,6.795E-4,-6.461E-4,0.007037,-0.00708,0.004785,-0.004263,0.009048,-0.1156325352,0.058548298,-1.01642805548559
-12.7659,6.782E-4,-6.445E-4,0.007233,-0.007263,0.004886,-0.004353,0.009239,-0.1179441501,0.058676307,-1.01806309228269
-12.7509,6.806E-4,-6.464E-4,0.007403,-0.007419,0.004993,-0.004443,0.009436,-0.1203174924,0.0588163695,-1.01985005460144
-12.7369,6.869E-4,-6.52E-4,0.007539,-0.00754,0.005086,-0.004521,0.009607,-0.1223633983,0.0589496705,-1.02154882083634
-12.7229,6.969E-4,-6.612E-4,0.007649,-0.007636,0.00518,-0.004602,0.009782,-0.1244554078,0.0590853935,-1.02327655247904
-12.7089,7.124E-4,-6.756E-4,0.007727,-0.007701,0.00528,-0.004686,0.009966,-0.1266568974,0.0592236295,-1.02503433861544
-12.6939,7.333E-4,-6.952E-4,0.007777,-0.007739,0.005369,-0.004762,0.010131,-0.1286019009,0.059374357,-1.02694877960269
-12.6799,7.604E-4,-7.208E-4,0.007806,-0.007756,0.005473,-0.004851,0.010324,-0.1309072876,0.059517542,-1.02876534392219
-12.6659,7.942E-4,-7.52E-4,0.007812,-0.007752,0.005571,-0.004935,0.010506,-0.1330679454,0.059663352,-1.03061317055319
-12.6519,8.344E-4,-7.911E-4,0.007795,-0.007724,0.005685,-0.005035,0.01072,-0.135628368,0.059811934,-1.03249404474699
-12.6369,8.834E-4,-8.378E-4,0.007761,-0.007681,0.005803,-0.005141,0.010944,-0.1382982336,0.059974414,-1.03454849425899
-12.6229,9.417E-4,-8.934E-4,0.007714,-0.007623,0.005929,-0.005245,0.011174,-0.1410482846,0.06012924,-1.03650391988639
-12.6089,0.001008,-9.564E-4,0.007646,-0.007546,0.006062,-0.005364,0.011426,-0.1440692914,0.06028744,-1.03849974291839
-12.5949,0.001083,-0.001028,0.007567,-0.007459,0.006208,-0.005492,0.0117,-0.14736033,0.060449322,-1.04053975026819
-12.5799,0.00117,-0.001111,0.00748,-0.007363,0.006366,-0.00563,0.011996,-0.1509084804,0.060627042,-1.04277676634619
-12.5659,0.001263,-0.0012,0.007376,-0.007251,0.00653,-0.005773,0.012303,-0.1545982677,0.060797135,-1.04491531358289
-12.5519,0.001367,-0.0013,0.007266,-0.007137,0.006702,-0.005923,0.012625,-0.1584677375,0.060971631,-1.04710677561929
-12.5379,0.001481,-0.001404,0.007152,-0.007011,0.00688,-0.006076,0.012956,-0.1624410324,0.061150698,-1.04935313700859
-12.5229,0.001629,-0.001547,0.007033,-0.006888,0.007069,-0.00624,0.013309,-0.1666672761,0.0613476855,-1.05182144932234
-12.5089,0.001725,-0.001636,0.006898,-0.006749,0.007232,-0.00638,0.013612,-0.1702711468,0.0615361325,-1.05418001828264
-12.4949,0.001851,-0.001756,0.006766,-0.006614,0.007398,-0.006524,0.013922,-0.1739539978,0.0617288705,-1.05658959429484
-12.4809,0.001979,-0.001875,0.006632,-0.006476,0.007554,-0.006655,0.014209,-0.1773411081,0.0619257875,-1.05904866003614
-12.4669,0.002103,-0.001991,0.006495,-0.006338,0.007691,-0.006771,0.014462,-0.1802963078,0.0621264845,-1.06155212194744
-12.4519,0.002223,-0.002105,0.006357,-0.006199,0.007806,-0.006867,0.014673,-0.1827067287,0.062344997,-1.06427464472119
-12.4379,0.002337,-0.00221,0.006217,-0.00606,0.007897,-0.00694,0.014837,-0.1845411223,0.062551567,-1.06684537967819
-12.4239,0.002438,-0.002304,0.006074,-0.005919,0.007954,-0.006984,0.014938,-0.1855882182,0.062759992,-1.06943628506169
-12.4099,0.002527,-0.002385,0.00593,-0.005776,0.007977,-0.006998,0.014975,-0.1858382525,0.062969383,-1.07203627035659
-12.3949,0.0026,-0.002451,0.005782,-0.00563,0.007965,-0.00698,0.014945,-0.1852417805,0.063193783,-1.07481937060409
-12.3809,0.002656,-0.002502,0.005632,-0.005483,0.007914,-0.00693,0.014844,-0.1837820796,0.063402306,-1.07740253762479
-12.3669,0.002694,-0.002536,0.00548,-0.005333,0.007828,-0.006848,0.014676,-0.1814966244,0.0636089460000001,-1.07995948855279
-12.3529,0.002718,-0.002555,0.005327,-0.005184,0.00771,-0.006739,0.014449,-0.1784870521,0.063812821,-1.08247937428829
-12.3379,0.002722,-0.002557,0.005172,-0.005032,0.00756,-0.006602,0.014162,-0.1747293398,0.0640274035000001,-1.08512849722754
-12.3239,0.002714,-0.002548,0.00502,-0.004885,0.007386,-0.006447,0.013833,-0.1704765087,0.0642233685,-1.08754493816704
-12.3099,0.002694,-0.002529,0.004874,-0.004742,0.007195,-0.006276,0.013471,-0.1658266629,0.0644144965,-1.08989906036824
-12.2959,0.002666,-0.002502,0.004734,-0.004607,0.006994,-0.006098,0.013092,-0.1609779228,0.0646004375,-1.09218669246814
-12.2809,0.002632,-0.00247,0.004606,-0.004483,0.006789,-0.005918,0.012707,-0.1560533963,0.06479393,-1.09456442736139
-12.2669,0.0026,-0.002439,0.004492,-0.004374,0.006591,-0.005745,0.012336,-0.1513244784,0.064969231,-1.09671607248429
-12.2529,0.00256,-0.002402,0.004392,-0.004279,0.0064,-0.005579,0.011979,-0.1467774891,0.065139436,-1.09880278625679
-12.2389,0.002525,-0.00237,0.004311,-0.004201,0.006229,-0.005431,0.01166,-0.142705574,0.065304909,-1.10082916769849
-12.2239,0.002493,-0.002341,0.004248,-0.004143,0.00608,-0.005303,0.011383,-0.1391446537,0.0654777315,-1.10294304440624
-12.2099,0.002482,-0.002329,0.004206,-0.004104,0.005964,-0.005203,0.011167,-0.1363479533,0.0656355815000001,-1.10487149265524
-12.1959,0.002465,-0.002315,0.004182,-0.004083,0.005873,-0.005127,0.011,-0.1341549,0.0657907505000001,-1.10676501262834
-12.1819,0.002465,-0.002323,0.004177,-0.004083,0.00582,-0.005087,0.010907,-0.1328679833,0.0659440995,-1.10863417281144
-12.1669,0.002452,-0.002291,0.004189,-0.00409,0.005789,-0.005049,0.010838,-0.1318648622,0.0661071870000001,-1.11061966915269
-12.1529,0.002431,-0.002294,0.004206,-0.004114,0.005776,-0.005053,0.010829,-0.1316037541,0.066258856,-1.11246394946679
-12.1389,0.002406,-0.002261,0.004235,-0.004143,0.005789,-0.005062,0.010851,-0.1317192039,0.0664106160000001,-1.11430721017279
-12.1249,0.002417,-0.002271,0.00428,-0.004188,0.005848,-0.005115,0.010963,-0.1329252787,0.0665633140000001,-1.11615972155099
-12.1099,0.002396,-0.002251,0.004319,-0.004227,0.005904,-0.005164,0.011068,-0.1340323732,0.0667285465000001,-1.11816190394024
-12.0959,0.002393,-0.002247,0.004365,-0.004275,0.005989,-0.005241,0.01123,-0.135836957,0.0668846325,-1.12005098925164
-12.0819,0.002406,-0.002259,0.004417,-0.004323,0.006102,-0.005331,0.011433,-0.1381323627,0.0670432735000001,-1.12196877448954
-12.0679,0.002394,-0.002247,0.004457,-0.004366,0.006206,-0.005426,0.011632,-0.1403738128,0.0672047285,-1.12391831771804
-12.0529,0.0024,-0.002261,0.004496,-0.004407,0.006323,-0.005526,0.011849,-0.1428148121,0.0673808360000001,-1.12604223240479
-12.0389,0.002424,-0.002262,0.004535,-0.004436,0.006452,-0.005625,0.012077,-0.1453937953,0.0675483180000001,-1.12805969265659
-12.0249,0.002434,-0.00228,0.004558,-0.004463,0.00657,-0.005729,0.012299,-0.1478942451,0.06771895,-1.13011270893939
-12.0109,0.002473,-0.002316,0.004586,-0.00449,0.006699,-0.005836,0.012535,-0.1505566315,0.0678927880000001,-1.13220186507559
-11.9959,0.002511,-0.002351,0.004596,-0.004501,0.006815,-0.005931,0.012746,-0.1528997414,0.0680823955,-1.13447778787234
-11.9819,0.002572,-0.00241,0.004604,-0.004517,0.00693,-0.006028,0.012958,-0.1552614602,0.0682623235,-1.13663491628354
-11.9679,0.002655,-0.00248,0.004615,-0.004514,0.007042,-0.00611,0.013152,-0.1574018208,0.0684450935,-1.13882355925054
-11.9539,0.002751,-0.002572,0.004612,-0.004519,0.007138,-0.006189,0.013327,-0.1593096253,0.0686304465,-1.14104053937324
-11.9389,0.002872,-0.002684,0.004595,-0.004501,0.007221,-0.00625,0.013471,-0.1608289219,0.0688314315,-1.14344157847724
-11.9249,0.003016,-0.002818,0.004579,-0.004484,0.007292,-0.006301,0.013593,-0.1620951657,0.0690208795,-1.14570204709044
-11.9109,0.003185,-0.002974,0.004556,-0.004463,0.007346,-0.006337,0.013683,-0.1629768447,0.0692118115,-1.14797755116324
-11.8969,0.003377,-0.003151,0.004527,-0.004435,0.007383,-0.006357,0.01374,-0.163463406,0.0694037725,-1.15026263291814
-11.8819,0.003592,-0.00335,0.004491,-0.004399,0.007402,-0.00636,0.013762,-0.1635187078,0.0696100375,-1.15271499877164
-11.8679,0.003829,-0.003569,0.00445,-0.004359,0.007401,-0.006346,0.013747,-0.1631480213,0.0698026005,-1.15500166587534
-11.8539,0.004086,-0.003806,0.004402,-0.004312,0.00738,-0.006315,0.013695,-0.1623391605,0.0699946945,-1.15728007614794
-11.8399,0.00436,-0.004057,0.004347,-0.004257,0.00734,-0.006265,0.013605,-0.1610818395,0.0701857945,-1.15954402314794
-11.8249,0.004647,-0.004321,0.004285,-0.004198,0.007281,-0.0062,0.013481,-0.1594114769,0.0703889395,-1.16194772302094
-11.8109,0.004944,-0.004592,0.004217,-0.004131,0.007206,-0.00612,0.013326,-0.1573920534,0.0705765885,-1.16416534773304
-11.7969,0.005246,-0.004867,0.004143,-0.004058,0.007115,-0.006027,0.013142,-0.1550348598,0.0707618645,-1.16635233612544
-11.7829,0.005548,-0.005142,0.004061,-0.003978,0.007011,-0.005924,0.012935,-0.1524118115,0.0709444035,-1.16850446282454
-11.7679,0.005848,-0.005413,0.003974,-0.003894,0.006898,-0.005813,0.012711,-0.1495817769,0.0711367485,-1.17076941473754
-11.7539,0.006141,-0.005678,0.003882,-0.003803,0.00678,-0.005698,0.012478,-0.1466651642,0.0713130715,-1.17284314332524
-11.7399,0.006426,-0.005935,0.003786,-0.00371,0.00666,-0.005582,0.012242,-0.1437198558,0.0714861115,-1.17487583846524
-11.7259,0.006702,-0.006183,0.003686,-0.003612,0.006542,-0.005468,0.01201,-0.140828059,0.0716558755,-1.17686767386884
-11.7109,0.00697,-0.006424,0.003587,-0.003516,0.006433,-0.005362,0.011795,-0.1381300655,0.071834413,-1.17895985980259
-11.6969,0.007233,-0.00666,0.003493,-0.003422,0.006338,-0.005267,0.011605,-0.1357425245,0.071998213,-1.18087696793259
-11.6829,0.007497,-0.006897,0.003397,-0.003334,0.00626,-0.005191,0.011451,-0.1337808879,0.072159605,-1.18276363181939
-11.6689,0.007795,-0.007141,0.003308,-0.003246,0.006219,-0.00513,0.011349,-0.1324303461,0.072319205,-1.18462711045739
-11.6539,0.00808,-0.007426,0.003229,-0.003169,0.006191,-0.005105,0.011296,-0.1316424544,0.0724890425,-1.18660765646114
-11.6399,0.008371,-0.007709,0.003161,-0.003106,0.006192,-0.005103,0.011295,-0.1314726705,0.0726471795,-1.18844946233544
-11.6259,0.008731,-0.008018,0.003109,-0.003056,0.006247,-0.005126,0.011373,-0.1322213607,0.0728058555,-1.19029532055384
-11.6119,0.009102,-0.00836,0.003073,-0.003022,0.006336,-0.005189,0.011525,-0.1338271475,0.0729661415,-1.19215766011124
-11.5969,0.009554,-0.008778,0.003059,-0.003011,0.00649,-0.005303,0.011793,-0.1367622417,0.0731410265,-1.19418708053024
-11.5829,0.01004,-0.009234,0.003063,-0.003017,0.006681,-0.00545,0.012131,-0.1405121599,0.0733084945,-1.19612800134144
-11.5689,0.01058,-0.009738,0.003089,-0.003045,0.006904,-0.005624,0.012528,-0.1449351792,0.0734811075,-1.19812613271514
-11.5549,0.0112,-0.01032,0.003142,-0.003101,0.0072,-0.005859,0.013059,-0.1508954391,0.0736602165,-1.20019694704324
-11.5399,0.01189,-0.01096,0.003221,-0.00318,0.007548,-0.006137,0.013685,-0.1579235315,0.0738607965,-1.20251308932274
-11.5259,0.01263,-0.01166,0.003324,-0.003285,0.007946,-0.006456,0.014402,-0.1659960118,0.0740574055,-1.20478052612584
-11.5119,0.01343,-0.01242,0.003452,-0.003414,0.008388,-0.006813,0.015201,-0.1749923919,0.0742646265,-1.20716744495174
-11.4979,0.01427,-0.01322,0.003603,-0.003565,0.008869,-0.007204,0.016073,-0.1848057467,0.0744835445,-1.20968603192194
-11.4829,0.01513,-0.01405,0.003776,-0.003738,0.009382,-0.007621,0.017003,-0.1952437487,0.0747316145,-1.21253640313744
-11.4689,0.01601,-0.01489,0.003967,-0.00393,0.009915,-0.008056,0.017971,-0.2061076019,0.0749764325,-1.21534586259164
-11.4549,0.01688,-0.01573,0.004175,-0.004138,0.01046,-0.0085,0.01896,-0.217184904,0.0752349495,-1.21830891013294
-11.4409,0.01772,-0.01654,0.004395,-0.004358,0.011,-0.008943,0.019943,-0.2281658687,0.0755072705,-1.22142636554184
-11.4269,0.0185,-0.01731,0.004624,-0.004586,0.01152,-0.009372,0.020892,-0.2387307948,0.0757931155,-1.22469464218634
-11.4119,0.01921,-0.018,0.004856,-0.004818,0.01201,-0.009777,0.021787,-0.2486310653,0.076113208,-1.22834985613709
-11.3979,0.01981,-0.0186,0.005088,-0.005048,0.01245,-0.01014,0.02259,-0.257478561,0.076423847,-1.23189262352119
-11.3839,0.02029,-0.01908,0.005313,-0.005273,0.01284,-0.01047,0.02331,-0.265358709,0.076745147,-1.23555248441119
-11.3699,0.02064,-0.01944,0.005529,-0.005487,0.01316,-0.01073,0.02389,-0.271626911,0.077075547,-1.23931138375119
-11.3549,0.02084,-0.01965,0.005729,-0.005685,0.0134,-0.01093,0.02433,-0.276264717,0.077437197,-1.24342057096119
-11.3409,0.02088,-0.01972,0.005911,-0.005864,0.01355,-0.01106,0.02461,-0.279099549,0.077779777,-1.24730812082319
-11.3269,0.02078,-0.01963,0.006069,-0.006018,0.01362,-0.01111,0.02473,-0.280114237,0.078125157,-1.25122261732519
-11.3129,0.02052,-0.0194,0.006201,-0.006146,0.0136,-0.01109,0.02469,-0.279315501,0.078471097,-1.25513862549119
-11.2979,0.02013,-0.01905,0.006308,-0.006248,0.0135,-0.01101,0.02451,-0.276911529,0.078840097,-1.25931032821619
-11.2839,0.01962,-0.01856,0.006383,-0.006316,0.01331,-0.01085,0.02416,-0.272619024,0.079180787,-1.26315704208719
-11.2699,0.01899,-0.01797,0.006422,-0.006347,0.01306,-0.01063,0.02369,-0.266983931,0.079515737,-1.26693426277219
-11.2559,0.01829,-0.01729,0.006437,-0.006354,0.01274,-0.01036,0.0231,-0.26001129,0.079843267,-1.27062322931919
-11.2409,0.01751,-0.01655,0.006417,-0.006324,0.01237,-0.01005,0.02242,-0.252020978,0.080184667,-1.27446347132919
-11.2269,0.0167,-0.01577,0.006392,-0.00629,0.01197,-0.009699,0.021669,-0.2432756961,0.08049329,-1.27793054804789
-11.2129,0.01586,-0.01496,0.006277,-0.006163,0.01153,-0.009327,0.020857,-0.2338674553,0.080790972,-1.28127055010769
-11.1989,0.01501,-0.01414,0.006159,-0.006035,0.01108,-0.008942,0.020022,-0.2242243758,0.081077125,-1.28447719292539
-11.1839,0.01418,-0.01334,0.006014,-0.005878,0.01062,-0.008554,0.019174,-0.2144400986,0.081371095,-1.28776717648339
-11.1699,0.01338,-0.01256,0.005844,-0.005698,0.01017,-0.008172,0.018342,-0.2048783058,0.081633707,-1.29070240531419
-11.1559,0.01262,-0.01182,0.00565,-0.005494,0.009734,-0.007799,0.017533,-0.1955963947,0.081884832,-1.29350572821769
-11.1419,0.01192,-0.01114,0.00544,-0.005276,0.009331,-0.007454,0.016785,-0.1870167915,0.082125058,-1.29618402052109
-11.1269,0.01129,-0.01053,0.005217,-0.005045,0.008964,-0.007141,0.016105,-0.1791987245,0.082371733,-1.29893063689109
-11.1129,0.01073,-0.009986,0.004984,-0.004807,0.008644,-0.006867,0.015511,-0.1723721919,0.082593045,-1.30139163330589
-11.0989,0.01025,-0.009523,0.004748,-0.004566,0.008377,-0.006637,0.015014,-0.1666388846,0.08280672,-1.30376471084139
-11.0849,0.009869,-0.009146,0.004512,-0.004328,0.00817,-0.006456,0.014626,-0.1621277474,0.0830142,-1.30606607726539
-11.0699,0.009576,-0.008857,0.004282,-0.004096,0.008028,-0.006328,0.014356,-0.1589194844,0.083231565,-1.30847393150389
-11.0559,0.009377,-0.008658,0.00406,-0.003874,0.007954,-0.006257,0.014211,-0.1571153949,0.083431534,-1.31068617565899
-11.0419,0.009272,-0.00855,0.003852,-0.003668,0.00795,-0.006243,0.014193,-0.1567176867,0.083630362,-1.31288300723019
-11.0279,0.00926,-0.00853,0.003659,-0.003478,0.008017,-0.006287,0.014304,-0.1577430816,0.083829841,-1.31508423260829
-11.0129,0.009342,-0.008601,0.003496,-0.003319,0.008161,-0.006394,0.014555,-0.1602927595,0.0840462835,-1.31746950141654
-10.9989,0.009502,-0.008751,0.003339,-0.003173,0.008364,-0.006553,0.014917,-0.1640705913,0.0842525875,-1.31974004487214
-10.9849,0.009745,-0.008971,0.003209,-0.003035,0.008634,-0.006758,0.015392,-0.1690795808,0.0844647505,-1.32207209607684
-10.9709,0.01005,-0.009258,0.003085,-0.002923,0.008952,-0.007012,0.015964,-0.1751394476,0.0846842425,-1.32448162927564
-10.9559,0.0104,-0.009598,0.002987,-0.002831,0.009317,-0.007303,0.01662,-0.182087058,0.0849286225,-1.32716082806764
-10.9419,0.0108,-0.009977,0.002908,-0.002758,0.009716,-0.007624,0.01734,-0.189732546,0.0851663425,-1.32976356529564
-10.9279,0.01121,-0.01038,0.002848,-0.00271,0.01013,-0.007965,0.018095,-0.1977403505,0.0854143875,-1.33247587557114
-10.9139,0.01163,-0.01079,0.002806,-0.002671,0.01056,-0.008313,0.018873,-0.2059780347,0.0856731635,-1.33530190426754
-10.8989,0.01204,-0.0112,0.002767,-0.002636,0.01097,-0.008649,0.019619,-0.2138255191,0.0859618535,-1.33845043092104
-10.8849,0.01241,-0.01158,0.002739,-0.002616,0.01136,-0.00897,0.02033,-0.221290017,0.0862414965,-1.34149623967374
-10.8709,0.01274,-0.01191,0.002709,-0.002596,0.01169,-0.009256,0.020946,-0.2277018714,0.0865304285,-1.34463918289254
-10.8569,0.01299,-0.01218,0.002713,-0.002608,0.01199,-0.009509,0.021499,-0.2334124931,0.0868275435,-1.34786698344404
-10.8419,0.01317,-0.01238,0.002683,-0.002587,0.01218,-0.009683,0.021863,-0.2370364597,0.0871527585,-1.35139535059004
-10.8279,0.01325,-0.01249,0.00269,-0.002602,0.01231,-0.009809,0.022119,-0.2395023201,0.0874606325,-1.35473112204864
-10.8139,0.01322,-0.0125,0.002682,-0.002602,0.01234,-0.009852,0.022192,-0.2399820688,0.0877708095,-1.35808751277094
-10.7999,0.0131,-0.01242,0.002702,-0.002631,0.01229,-0.009832,0.022122,-0.2389153878,0.0880810075,-1.36143979496714
-10.7849,0.01287,-0.01224,0.002726,-0.002656,0.01214,-0.00973,0.02187,-0.235865763,0.0884109475,-1.36500065359814
-10.7709,0.01255,-0.01196,0.002746,-0.002697,0.01189,-0.009559,0.021449,-0.2310250341,0.0887141805,-1.36826888917784
-10.7569,0.01214,-0.0116,0.002786,-0.002738,0.01156,-0.009309,0.020869,-0.2244857461,0.0890104065,-1.37145746463924
-10.7429,0.01166,-0.01116,0.002848,-0.002806,0.01117,-0.009009,0.020179,-0.2167809791,0.0892977425,-1.37454633171564
-10.7279,0.01111,-0.01066,0.002929,-0.002895,0.01072,-0.008662,0.019382,-0.2079281578,0.08959445,-1.37773165024239
-10.7139,0.01053,-0.01012,0.003035,-0.003007,0.01023,-0.008279,0.018509,-0.1983035751,0.089859687,-1.38057527237269
-10.6999,0.009922,-0.009551,0.003169,-0.003145,0.009709,-0.007872,0.017581,-0.1881149419,0.090112317,-1.38328020199169
-10.6859,0.009301,-0.008966,0.003333,-0.003314,0.009182,-0.007456,0.016638,-0.1777920042,0.09035185,-1.38584155061439
-10.6709,0.008684,-0.008381,0.00353,-0.003515,0.008659,-0.00704,0.015699,-0.1675224591,0.0905943775,-1.38843140908914
-10.6569,0.008082,-0.007808,0.003764,-0.003752,0.008152,-0.006636,0.014788,-0.1575942372,0.0908077865,-1.39070722596324
-10.6429,0.007509,-0.007257,0.004036,-0.004025,0.007674,-0.006254,0.013928,-0.1482343112,0.0910087985,-1.39284802580204
-10.6289,0.00697,-0.006739,0.004346,-0.004336,0.007235,-0.005901,0.013136,-0.1396212304,0.0911982465,-1.39486301459324
-10.6139,0.006473,-0.006258,0.004697,-0.004686,0.00684,-0.005583,0.012423,-0.1318564797,0.091389939,-1.39689909741899
-10.5999,0.006018,-0.005816,0.005085,-0.005071,0.006494,-0.005304,0.011798,-0.1250576202,0.091559486,-1.39869749611829
-10.5859,0.005611,-0.005422,0.00551,-0.005492,0.006202,-0.005069,0.011271,-0.1193136789,0.091720969,-1.40040809521199
-10.5719,0.005253,-0.005071,0.005969,-0.005944,0.005965,-0.004877,0.010842,-0.1146205398,0.09187576,-1.40204563474289
-10.5569,0.004941,-0.004762,0.006454,-0.006425,0.005781,-0.004727,0.010508,-0.1109319052,0.092035885,-1.40373727808039
-10.5429,0.004689,-0.004504,0.006978,-0.006928,0.00566,-0.004626,0.010286,-0.1084442694,0.092181443,-1.40527291130259
-10.5289,0.004474,-0.004292,0.007509,-0.007458,0.005593,-0.004576,0.010169,-0.1070683841,0.092324628,-1.40678149987709
-10.5149,0.004294,-0.004106,0.008038,-0.007954,0.005567,-0.004546,0.010113,-0.1063371837,0.092466602,-1.40827533885169
-10.4999,0.004156,-0.003972,0.008554,-0.008467,0.00558,-0.004564,0.010144,-0.1065109856,0.0926185295,-1.40987170012144
-10.4859,0.004068,-0.003863,0.009082,-0.008959,0.00565,-0.004612,0.010262,-0.1076063058,0.0927613715,-1.41137052116124
-10.4719,0.003991,-0.003786,0.009564,-0.009426,0.005738,-0.004686,0.010424,-0.1091590856,0.0929061735,-1.41288787890104
-10.4579,0.003958,-0.003751,0.01003,-0.009875,0.00587,-0.004795,0.010665,-0.1115335035,0.0930537965,-1.41443272702474
-10.4429,0.003959,-0.003729,0.01046,-0.01027,0.006028,-0.004914,0.010942,-0.1142662118,0.093215849,-1.41612622488949
-10.4289,0.003973,-0.003739,0.01084,-0.01063,0.006199,-0.005057,0.011256,-0.1173876984,0.093371235,-1.41774780226089
-10.4149,0.004024,-0.003779,0.01118,-0.01095,0.0064,-0.00522,0.01162,-0.121021138,0.093531367,-1.41941666411569
-10.4009,0.004107,-0.003848,0.01148,-0.01123,0.00662,-0.005396,0.012016,-0.1249772144,0.093696819,-1.42113865258249
-10.3859,0.004203,-0.003933,0.01173,-0.01146,0.006842,-0.005577,0.012419,-0.1289824921,0.0938800815,-1.42304335038124
-10.3719,0.004335,-0.004051,0.01195,-0.01167,0.007094,-0.00578,0.012874,-0.1335278406,0.0940571325,-1.42488092271014
-10.3579,0.004491,-0.004193,0.01214,-0.01185,0.00735,-0.005988,0.013338,-0.1381536702,0.0942406165,-1.42678269328574
-10.3439,0.004682,-0.004368,0.01233,-0.01202,0.007637,-0.00622,0.013857,-0.1433354223,0.0944309815,-1.42875311693324
-10.3299,0.004886,-0.004556,0.0125,-0.01219,0.007927,-0.006454,0.014381,-0.1485542919,0.0946286475,-1.43079634493264
-10.3149,0.005121,-0.004773,0.01268,-0.01237,0.008252,-0.006717,0.014969,-0.1544037381,0.0948487725,-1.43306853015764
-10.3009,0.005376,-0.005011,0.01288,-0.01256,0.008588,-0.006987,0.015575,-0.1604365175,0.0950625805,-1.43527241194684
-10.2869,0.005649,-0.005265,0.0131,-0.01278,0.008952,-0.007281,0.016233,-0.1669872477,0.0952852365,-1.43756437830324
