,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated Y1,Integrated Y2,Integrated Y3,Integrated Y4,Integrated Y5,Integrated Y6,Integrated Y7,Integrated Y8,Integrated Y9,Integrated Y10,Integrated Y11,Integrated Y12,,,,,Integrated Y13,Integrated Y14
,s,,py,,pz,,px,,dxy,,dyz,,dz2,,dxz,,dx2-dy2,,t2g,,eg,,t2g_tot,eg_tot,t2g*E,eg*E,t2g_up*E,t2g_down*E,eg_up*E,eg_down*E,"Integrate of T x=(-21.6803,-0.0143) Area = 2.24703","Integrate of U x=(-21.6803,-0.0143) Area = -1.44937","Integrate of V x=(-21.6803,-0.0143) Area = 1.83374","Integrate of W x=(-21.6803,-0.0143) Area = -1.75636","Integrate of X x=(-21.6803,-0.0143) Area = 3.69639","Integrate of Y x=(-21.6803,-0.0143) Area = 3.5901","Integrate of Z x=(-21.6803,-0.0143) Area = -9.45528","Integrate of AA x=(-21.6803,-0.0143) Area = -4.84644","Integrate of AB x=(-21.6803,-0.0143) Area = -5.82819","Integrate of AC x=(-21.6803,-0.0143) Area = 3.62708","Integrate of AD x=(-21.6803,-0.0143) Area = -2.9336","Integrate of AE x=(-21.6803,-0.0143) Area = 1.91283",,,,,"Integrate of AT x=(-21.6803,-0.0143) Area = 4.52036","Integrate of AU x=(-21.6803,-0.0143) Area = -6.19123"
-20.8973,3.834E-4,-3.667E-4,0,0,0,0,9.136E-5,-9.02E-5,0,0,0,0,1.058E-4,-1.016E-4,0,0,3.99E-6,-3.98E-6,0,0,1.0979E-4,-1.0558E-4,0,2.1537E-4,0,-0.004500651501,0,0,-0.002294314567,0.002206336934,0,0,1.10676749999999E-5,-1.06427149999999E-5,0,2.17103899999998E-5,0,-4.55706554786997E-4,0,0,-2.32316017077498E-4,2.23390537709498E-4,1.058E-4,-1.016E-4,2.074E-4,-0.00433410002,2.09066199999998E-5,-4.38835251890997E-4
-20.8833,4.427E-4,-4.234E-4,0,0,0,0,1.055E-4,-1.041E-4,0,0,0,0,1.221E-4,-1.173E-4,0,0,4.6E-6,-4.6E-6,0,0,1.267E-4,-1.219E-4,0,2.486E-4,0,-0.00519158838,0,0,-0.00264591411,0.00254567427,0,0,1.27231050000003E-5,-1.22350750000003E-5,0,2.49581800000005E-5,0,-5.23552233954011E-4,0,0,-2.66897617816505E-4,2.56654616137505E-4,1.221E-4,-1.173E-4,2.394E-4,-0.00499946202,2.40342200000005E-5,-5.0417018617101E-4
-20.8683,5.11E-4,-4.887E-4,0,0,0,0,1.217E-4,-1.202E-4,0,0,0,0,1.409E-4,-1.354E-4,1E-8,-1E-8,5.31E-6,-5.31E-6,1E-8,-1E-8,1.4621E-4,-1.4071E-4,2E-8,2.8692E-4,-4.17366E-7,-0.005987532636,-2.08683E-7,2.08683E-7,-0.003051154143,0.002936378493,7.49999999999851E-11,-7.49999999999851E-11,1.47699299999999E-5,-1.42046499999999E-5,1.4999999999997E-10,2.89745799999997E-5,-3.13024499999938E-9,-6.07395641573994E-4,-1.56512249999969E-9,1.56512249999969E-9,-3.09625629713997E-4,2.97770011859997E-4,1.4091E-4,-1.3541E-4,2.7632E-4,-0.005766328656,2.79021199999997E-5,-5.84913616240994E-4
-20.8543,5.897E-4,-5.64E-4,0,0,0,0,1.405E-4,-1.387E-4,0,0,0,0,1.627E-4,-1.562E-4,1E-8,-1E-8,6.13E-6,-6.13E-6,1E-8,-1E-8,1.6883E-4,-1.6233E-4,2E-8,3.3116E-4,-4.17086E-7,-0.006906109988,-2.08543E-7,2.08543E-7,-0.003520831469,0.003385278519,2.15000000000014E-10,-2.15000000000014E-10,1.69752100000003E-5,-1.63259300000003E-5,4.30000000000028E-10,3.33011400000006E-5,-8.97140900000059E-9,-6.97651139942013E-4,-4.48570450000029E-9,4.48570450000029E-9,-3.55629528998007E-4,3.42021610944006E-4,1.6271E-4,-1.5621E-4,3.1892E-4,-0.006650853356,3.20688000000006E-5,-6.71833890325012E-4
-20.8393,6.803E-4,-6.507E-4,0,0,0,0,1.621E-4,-1.601E-4,0,0,0,0,1.877E-4,-1.802E-4,1E-8,-1E-8,7.07E-6,-7.07E-6,1E-8,-1E-8,1.9477E-4,-1.8727E-4,2E-8,3.8204E-4,-4.16786E-7,-0.007961446172,-2.08393E-7,2.08393E-7,-0.004058870461,0.003902575711,3.64999999999984E-10,-3.64999999999984E-10,1.97022099999998E-5,-1.89479299999998E-5,7.29999999999969E-10,3.86501399999996E-5,-1.52254489999993E-8,-8.09157811141991E-4,-7.61272449999967E-9,7.61272449999967E-9,-4.12477293472995E-4,3.96680517668995E-4,1.8771E-4,-1.8021E-4,3.6792E-4,-0.007667195256,3.72200999999996E-5,-7.79219254914991E-4
-20.8253,7.846E-4,-7.506E-4,0,0,0,0,1.869E-4,-1.846E-4,0,0,0,0,2.164E-4,-2.079E-4,1E-8,-1E-8,8.16E-6,-8.16E-6,1E-8,-1E-8,2.2456E-4,-2.1606E-4,2E-8,4.4062E-4,-4.16506E-7,-0.009176043686,-2.08253E-7,2.08253E-7,-0.004676529368,0.004499514318,5.05000000000013E-10,-5.05000000000013E-10,2.26375200000004E-5,-2.17712400000004E-5,1.01000000000003E-9,4.44087600000007E-5,-2.10584930000006E-8,-9.29120240148015E-4,-1.05292465000003E-8,1.05292465000003E-8,-4.73625092276008E-4,4.55495147872008E-4,2.1641E-4,-2.0791E-4,4.2432E-4,-0.008836591296,4.27657800000007E-5,-8.94745760779015E-4
-20.8103,9.046E-4,-8.654E-4,1E-8,-1E-8,0,0,2.155E-4,-2.129E-4,0,0,0,0,2.495E-4,-2.397E-4,1E-8,-1E-8,9.4E-6,-9.41E-6,1E-8,-1E-8,2.589E-4,-2.4911E-4,2E-8,5.0801E-4,-4.16206E-7,-0.010571840503,-2.08103E-7,2.08103E-7,-0.00538778667,0.005184053833,6.54999999999983E-10,-6.54999999999983E-10,2.62634699999997E-5,-2.52600149999997E-5,1.30999999999997E-9,5.15234849999993E-5,-2.73038329999993E-8,-0.00107722937156549,-1.36519164999997E-8,1.36519164999997E-8,-5.49107462560993E-4,5.28121909004493E-4,2.4951E-4,-2.3971E-4,4.8922E-4,-0.010180814966,4.96173299999994E-5,-0.00103737630774399
-20.7963,0.001042,-9.974E-4,1E-8,-1E-8,0,0,2.484E-4,-2.453E-4,0,0,0,0,2.875E-4,-2.762E-4,1E-8,-1E-8,1.084E-5,-1.084E-5,1E-8,-1E-8,2.9834E-4,-2.8704E-4,2E-8,5.8538E-4,-4.15926E-7,-0.012173738094,-2.07963E-7,2.07963E-7,-0.006204368142,0.005969369952,7.95000000000013E-10,-7.95000000000013E-10,3.01641500000005E-5,-2.90130650000004E-5,1.59000000000003E-9,5.91772150000009E-5,-3.31287570000005E-8,-0.00123644842174452,-1.65643785000003E-8,1.65643785000003E-8,-6.3025254624501E-4,6.06195875499509E-4,2.8751E-4,-2.7621E-4,5.6372E-4,-0.011723290236,5.69879100000009E-5,-0.00119070504415802
-20.7813,0.001201,-0.001149,1E-8,-1E-8,0,0,2.861E-4,-2.826E-4,0,0,0,0,3.312E-4,-3.182E-4,1E-8,-1E-8,1.248E-5,-1.249E-5,1E-8,-1E-8,3.4368E-4,-3.3069E-4,2E-8,6.7437E-4,-4.15626E-7,-0.014014285281,-2.07813E-7,2.07813E-7,-0.007142117184,0.006872168097,9.44999999999983E-10,-9.44999999999983E-10,3.49792999999995E-5,-3.36460399999995E-5,1.88999999999997E-9,6.8625339999999E-5,-3.93653969999993E-8,-0.00143285859705698,-1.96826984999996E-8,1.96826984999996E-8,-7.3035118618999E-4,7.0250741086699E-4,3.3121E-4,-3.1821E-4,6.4942E-4,-0.013495791846,6.60864599999991E-5,-0.00137984815977298
-20.7673,0.001382,-0.001323,1E-8,-1E-8,0,0,3.293E-4,-3.254E-4,0,0,0,0,3.813E-4,-3.664E-4,1E-8,-1E-8,1.437E-5,-1.438E-5,1E-8,-1E-8,3.9567E-4,-3.8078E-4,2E-8,7.7645E-4,-4.15346E-7,-0.016124770085,-2.07673E-7,2.07673E-7,-0.008216997591,0.007907772494,1.08500000000001E-9,-1.08500000000001E-9,4.01547500000006E-5,-3.86263300000006E-5,2.17000000000002E-9,7.87810800000011E-5,-4.51822010000005E-8,-0.00164383198461902,-2.25911005000002E-8,2.25911005000002E-8,-8.37864989615012E-4,8.05966995004012E-4,3.8131E-4,-3.6641E-4,7.4772E-4,-0.015528125556,7.58664400000011E-5,-0.00158301558158702
-20.7523,0.00159,-0.001522,1E-8,-1E-8,0,0,3.789E-4,-3.744E-4,0,0,0,0,4.386E-4,-4.216E-4,2E-8,-2E-8,1.653E-5,-1.654E-5,2E-8,-2E-8,4.5513E-4,-4.3814E-4,4E-8,8.9327E-4,-8.30092E-7,-0.018537407021,-4.15046E-7,4.15046E-7,-0.009444994299,0.009092412722,1.30999999999997E-9,-1.30999999999997E-9,4.65357499999993E-5,-4.47682299999993E-5,2.61999999999993E-9,9.13039799999986E-5,-5.45229859999986E-8,-0.00190379831291397,-2.72614929999993E-8,2.72614929999993E-8,-9.70329928789986E-4,9.33468384123986E-4,4.3862E-4,-4.2162E-4,8.6024E-4,-0.017851958552,8.79261399999987E-5,-0.00183336621239697
-20.7383,0.001828,-0.00175,1E-8,-1E-8,0,0,4.355E-4,-4.305E-4,0,0,0,0,5.042E-4,-4.847E-4,2E-8,-2E-8,1.901E-5,-1.902E-5,2E-8,-2E-8,5.2321E-4,-5.0372E-4,4E-8,0.00102693,-8.29532E-7,-0.021296782419,-4.14766E-7,4.14766E-7,-0.010850485943,0.010446296476,1.59000000000003E-9,-1.59000000000003E-9,5.33841300000007E-5,-5.13612500000007E-5,3.18000000000005E-9,1.04745380000001E-4,-6.61403540000011E-8,-0.00218263763899403,-3.30701770000005E-8,3.30701770000005E-8,-0.00111239829048401,0.00107023934851001,5.0422E-4,-4.8472E-4,9.8894E-4,-0.020508934402,1.00870400000001E-4,-0.00210189246307503
-20.7233,0.0021,-0.00201,1E-8,-1E-8,0,0,5.003E-4,-4.945E-4,0,0,0,0,5.792E-4,-5.568E-4,2E-8,-2E-8,2.183E-5,-2.185E-5,2E-8,-2E-8,6.0103E-4,-5.7865E-4,4E-8,0.00117968,-8.28932E-7,-0.024446862544,-4.14466E-7,4.14466E-7,-0.012455324999,0.011991537545,1.89000000000004E-9,-1.89000000000004E-9,6.18159300000011E-5,-5.9479025000001E-5,3.78000000000007E-9,1.21294955000002E-4,-7.85788340000015E-8,-0.00252571497621654,-3.92894170000008E-8,3.92894170000008E-8,-0.00128719187254902,0.00123852310366752,5.7922E-4,-5.5682E-4,0.00113604,-0.023542497732,1.16807750000002E-4,-0.00243227820408004
-20.7093,0.002409,-0.002307,1E-8,-1E-8,1E-8,-1E-8,5.74E-4,-5.676E-4,0,0,1E-8,-1E-8,6.646E-4,-6.391E-4,2E-8,-2E-8,2.505E-5,-2.508E-5,3E-8,-3E-8,6.8965E-4,-6.6418E-4,6E-8,0.00135383,-1.242558E-6,-0.028036871619,-6.21279E-7,6.21279E-7,-0.014282168745,0.013754702874,2.24000000000002E-9,-2.24000000000002E-9,7.08506900000006E-5,-6.81788350000006E-5,4.48000000000004E-9,1.39029525000001E-4,-9.30792640000009E-8,-0.00289310111535753,-4.65396320000004E-8,4.65396320000004E-8,-0.00147435432875701,0.00141874678660051,6.6463E-4,-6.3913E-4,0.00130376,-0.026999956968,1.33886350000001E-4,-0.00278607538698002
-20.6943,0.002762,-0.002645,2E-8,-2E-8,1E-8,-1E-8,6.58E-4,-6.507E-4,0,0,1E-8,-1E-8,7.617E-4,-7.327E-4,3E-8,-3E-8,2.871E-5,-2.875E-5,4E-8,-4E-8,7.9041E-4,-7.6145E-4,8E-8,0.00155186,-1.655544E-6,-0.032114656398,-8.27772E-7,8.27772E-7,-0.016356981663,0.015757674735,2.76500000000004E-9,-2.76500000000004E-9,8.19511400000011E-5,-7.8871060000001E-5,5.53000000000008E-9,1.60822200000002E-4,-1.14815029000002E-7,-0.00334423757548504,-5.74075145000008E-8,5.74075145000008E-8,-0.00170414795681702,0.00164008961866802,7.6174E-4,-7.3274E-4,0.00149448,-0.030927217464,1.54873150000002E-4,-0.00322052919522004
-20.6803,0.003161,-0.003029,2E-8,-2E-8,1E-8,-1E-8,7.532E-4,-7.451E-4,0,0,1E-8,-1E-8,8.72E-4,-8.39E-4,3E-8,-3E-8,3.286E-5,-3.292E-5,4E-8,-4E-8,9.0486E-4,-8.7192E-4,8E-8,0.00177678,-1.654424E-6,-0.036744343434,-8.27212E-7,8.27212E-7,-0.018712776258,0.018031567176,3.32500000000001E-9,-3.32500000000001E-9,9.38180300000005E-5,-9.03046500000005E-5,6.65000000000003E-9,1.84122680000001E-4,-1.37984805000001E-7,-0.00382625057430902,-6.89924025000003E-8,6.89924025000003E-8,-0.00194963626226401,0.00187661431204501,8.7204E-4,-8.3904E-4,0.00171108,-0.035385647724,1.77312070000001E-4,-0.00368471925153602
-20.6653,0.003613,-0.003463,2E-8,-2E-8,1E-8,-1E-8,8.609E-4,-8.519E-4,0,0,1E-8,-1E-8,9.966E-4,-9.592E-4,4E-8,-4E-8,3.756E-5,-3.764E-5,5E-8,-5E-8,0.00103416,-9.9684E-4,1E-7,0.002031,-2.06653E-6,-0.0419712243,-1.033265E-6,1.033265E-6,-0.021371226648,0.020599997652,4.00000000000004E-9,-4.00000000000004E-9,1.08360680000001E-4,-1.04320350000001E-4,8.00000000000008E-9,2.12681030000002E-4,-1.65891960000002E-7,-0.00441661733231404,-8.29459800000008E-8,8.29459800000008E-8,-0.00225026628405902,0.00216635104825502,9.9665E-4,-9.5925E-4,0.0019559,-0.04041926027,2.04814420000002E-4,-0.00425325606149104
-20.6513,0.004123,-0.003953,2E-8,-2E-8,1E-8,-1E-8,9.823E-4,-9.725E-4,0,0,1E-8,-1E-8,0.001137,-0.001095,4E-8,-4E-8,4.286E-5,-4.296E-5,5E-8,-5E-8,0.00117986,-0.00113796,1E-7,0.00231782,-2.06513E-6,-0.047865996166,-1.032565E-6,1.032565E-6,-0.024365642818,0.023500353348,4.70000000000001E-9,-4.70000000000001E-9,1.2385882E-4,-1.1926395E-4,9.40000000000002E-9,2.43122770000001E-4,-1.9481358E-7,-0.00504547787557601,-9.74067900000002E-8,9.74067900000002E-8,-0.00257042437032101,0.00247505350525501,0.00113705,-0.00109505,0.0022321,-0.04609576673,2.34130420000001E-4,-0.00485886125049101
-20.6363,0.004695,-0.004504,3E-8,-3E-8,1E-8,-1E-8,0.001119,-0.001108,1E-8,-1E-8,1E-8,-1E-8,0.001295,-0.001248,5E-8,-5E-8,4.881E-5,-4.895E-5,7E-8,-7E-8,0.00134381,-0.00129695,1.4E-7,0.00264076,-2.889082E-6,-0.054495515588,-1.444541E-6,1.444541E-6,-0.027731266303,0.026764249285,5.60000000000004E-9,-5.60000000000004E-9,1.42786345000001E-4,-1.37525775000001E-4,1.12000000000001E-8,2.80312120000002E-4,-2.31970170000002E-7,-0.00581318921373104,-1.15985085000001E-7,1.15985085000001E-7,-0.00296115118872852,0.00285203802500252,0.00129506,-0.00124806,0.00254312,-0.052480587256,2.69944570000002E-4,-0.00559818390538604
-20.6223,0.005336,-0.005121,3E-8,-3E-8,1E-8,-1E-8,0.001271,-0.00126,1E-8,-1E-8,1E-8,-1E-8,0.001472,-0.001418,5E-8,-5E-8,5.547E-5,-5.565E-5,7E-8,-7E-8,0.00152747,-0.00147365,1.4E-7,0.00300112,-2.887122E-6,-0.061889996976,-1.443561E-6,1.443561E-6,-0.031499944581,0.030390052395,6.58E-9,-6.58E-9,1.62885305E-4,-1.56919975E-4,1.316E-8,3.1980528E-4,-2.72403598E-7,-0.006627887801679,-1.36201799E-7,1.36201799E-7,-0.0033757696649165,0.0032521181367625,0.00147206,-0.00141806,0.00289012,-0.059600921676,3.0797725E-4,-0.00638275446791
-20.6073,0.006048,-0.005808,3E-8,-3E-8,1E-8,-1E-8,0.001441,-0.001429,1E-8,-1E-8,1E-8,-1E-8,0.001668,-0.001609,6E-8,-6E-8,6.288E-5,-6.312E-5,8E-8,-8E-8,0.00173088,-0.00167212,1.6E-7,0.003403,-3.297168E-6,-0.0701266419,-1.648584E-6,1.648584E-6,-0.035668763424,0.034457878476,7.70500000000004E-9,-7.70500000000004E-9,1.87322930000001E-4,-1.80513250000001E-4,1.54100000000001E-8,3.67836180000002E-4,-3.18785773000002E-7,-0.00761801259324904,-1.59392886500001E-7,1.59392886500001E-7,-0.00387953497495402,0.00373847761829502,0.00166807,-0.00160907,0.00327714,-0.067533007122,3.54231700000002E-4,-0.00733625893389504
-20.5933,0.006836,-0.006569,4E-8,-4E-8,1E-8,-1E-8,0.001629,-0.001616,1E-8,-1E-8,2E-8,-2E-8,0.001886,-0.001819,7E-8,-7E-8,7.107E-5,-7.139E-5,1E-7,-1E-7,0.00195707,-0.00189039,2E-7,0.00384746,-4.11866E-6,-0.079231898018,-2.05933E-6,2.05933E-6,-0.040302529631,0.038929368387,8.96499999999998E-9,-8.96499999999998E-9,2.1313858E-4,-2.0545082E-4,1.793E-8,4.185894E-4,-3.70696568999999E-7,-0.00866352237267499,-1.853482845E-7,1.853482845E-7,-0.004411334026339,0.004252188346336,0.00188609,-0.00181909,0.00370518,-0.076301883294,4.0310794E-4,-0.00834310316680699
-20.5783,0.007702,-0.007406,4E-8,-4E-8,2E-8,-2E-8,0.001835,-0.001822,1E-8,-1E-8,2E-8,-2E-8,0.002125,-0.002051,8E-8,-8E-8,8.008E-5,-8.049E-5,1.1E-7,-1.1E-7,0.00220508,-0.00213149,2.2E-7,0.00433657,-4.527226E-6,-0.089239238431,-2.263613E-6,2.263613E-6,-0.045376797764,0.043862440667,1.054E-8,-1.054E-8,2.44354705000001E-4,-2.35614920000001E-4,2.10800000000001E-8,4.79969625000002E-4,-4.35540714000002E-7,-0.00992705589604254,-2.17770357000001E-7,2.17770357000001E-7,-0.00505392898180152,0.00487312691424102,0.0021251,-0.0020511,0.0041762,-0.08593909646,4.62218290000002E-4,-0.00955991051496204
-20.5643,0.008647,-0.008321,5E-8,-5E-8,2E-8,-2E-8,0.00206,-0.002047,1E-8,-1E-8,2E-8,-2E-8,0.002385,-0.002305,9E-8,-9E-8,8.99E-5,-9.043E-5,1.2E-7,-1.2E-7,0.0024749,-0.00239543,2.4E-7,0.00487033,-4.935432E-6,-0.100154927219,-2.467716E-6,2.467716E-6,-0.05089458607,0.049260341149,1.215E-8,-1.215E-8,2.77114564999999E-4,-2.6730336E-4,2.42999999999999E-8,5.44417924999999E-4,-5.01779319999999E-7,-0.0112528150555925,-2.50889659999999E-7,2.50889659999999E-7,-0.00572782866863949,0.00552498638695299,0.00238511,-0.00230511,0.00469022,-0.096451091146,5.24283229999999E-4,-0.010836641828204
-20.5493,0.009668,-0.009312,6E-8,-5E-8,2E-8,-2E-8,0.002304,-0.002291,1E-8,-1E-8,2E-8,-2E-8,0.002667,-0.002579,1E-7,-1E-7,1.005E-4,-1.012E-4,1.3E-7,-1.3E-7,0.0027675,-0.0026802,2.6E-7,0.0054477,-5.342818E-6,-0.11194642161,-2.671409E-6,2.671409E-6,-0.05687018775,0.05507623386,1.4025E-8,-1.4025E-8,3.16432565000001E-4,-3.05370585000001E-4,2.80500000000001E-8,6.21803150000002E-4,-5.78866195000002E-7,-0.01284357517181,-2.89433097500001E-7,2.89433097500001E-7,-0.00653606447228952,0.00630751069952052,0.00266712,-0.00257912,0.00524624,-0.107806559632,5.98806680000002E-4,-0.012368574209039
-20.5343,0.01076,-0.01038,4.168E-5,-3.246E-5,2E-8,-2E-8,0.002564,-0.002552,1.311E-5,-1.023E-5,3E-8,-2E-8,0.002968,-0.002874,1.1E-7,-1.1E-7,1.119E-4,-1.128E-4,1.325E-5,-1.036E-5,0.0030799,-0.0029868,2.361E-5,0.0060667,-4.84814823E-4,-0.12457543781,-2.72079475E-4,2.12735348E-4,-0.06324359057,0.06133184724,1.1437499999998E-7,-9.26999999999844E-8,3.60288064999992E-4,-3.47873084999993E-4,2.07074999999964E-7,7.08161149999985E-4,-4.25504850249927E-6,-0.0146174891174597,-2.35006472749959E-6,1.90498377499968E-6,-0.00743691780968934,0.00718057130777035,0.00296814,-0.00287413,0.00584227,-0.119966924861,6.81970504999985E-4,-0.0140768753427362
-20.5203,0.01192,-0.0115,4.986E-5,-4.788E-5,3E-8,-3E-8,0.00284,-0.00283,1.588E-5,-1.525E-5,3E-8,-3E-8,0.003287,-0.003186,1.2E-7,-1.2E-7,1.239E-4,-1.25E-4,1.603E-5,-1.54E-5,0.0034109,-0.003311,3.143E-5,0.0067219,-6.44953029E-4,-0.13793540457,-3.28940409E-4,3.1601262E-4,-0.06999269127,0.0679427133,3.19335000000023E-7,-2.73020000000022E-7,4.05723665000002E-4,-3.91957685000002E-4,5.92355000000044E-7,7.97681350000003E-4,-1.21634234665009E-5,-0.0164550650141201,-6.55720391550046E-6,5.60621955100045E-6,-0.00836957178256953,0.00808549323155053,0.00328715,-0.00318615,0.0064733,-0.13283405799,7.68179495000003E-4,-0.0158464822226936
-20.5053,0.01313,-0.01268,3.775E-5,-4.438E-5,3E-8,-3E-8,0.003127,-0.00312,1.207E-5,-1.424E-5,3E-8,-3E-8,0.00362,-0.003513,1.3E-7,-1.3E-7,1.365E-4,-1.378E-4,1.223E-5,-1.44E-5,0.0037565,-0.0036508,2.663E-5,0.0074073,-5.46056139E-4,-0.15188890869,-2.50779819E-4,2.9527632E-4,-0.07702815945,0.07486074924,5.31285000000031E-7,-4.9652000000003E-7,4.59479165000004E-4,-4.44171185000004E-4,1.02780500000006E-6,9.03650350000007E-4,-2.10959922265012E-5,-0.0186287473635701,-1.09051056255006E-5,1.01908866010006E-5,-0.00947222816296957,0.00915651920060057,0.00362016,-0.00351316,0.00713332,-0.146270866596,8.70229145000007E-4,-0.0179397691570886
-20.4913,0.01437,-0.0139,2.022E-5,-1.951E-5,3E-8,-3E-8,0.003423,-0.00342,6.42E-6,-6.21E-6,3E-8,-3E-8,0.003963,-0.00385,1.5E-7,-1.4E-7,1.494E-4,-1.511E-4,6.6E-6,-6.38E-6,0.0041124,-0.0040011,1.298E-5,0.0081135,-2.65977074E-4,-0.16625616255,-1.3524258E-4,1.30734494E-4,-0.08426842212,0.08198774043,6.63095000000025E-7,-6.41980000000023E-7,5.14561465000001E-4,-4.97734485000001E-4,1.30507500000005E-6,0.00101229595,-2.6780224717501E-5,-0.02085576286225,-1.36072624185005E-5,1.31729622990005E-5,-0.0106013042339595,0.0102544586282905,0.00396318,-0.00385017,0.00781335,-0.160105698855,9.74855835000002E-4,-0.0200844051152455
-20.4763,0.01562,-0.01514,2.337E-5,-2.254E-5,3E-8,-3E-8,0.003722,-0.003723,7.42E-6,-7.17E-6,4E-8,-4E-8,0.004309,-0.004192,1.6E-7,-1.6E-7,1.624E-4,-1.645E-4,7.62E-6,-7.37E-6,0.0044714,-0.0043565,1.499E-5,0.0088279,-3.06939737E-4,-0.18076272877,-1.56029406E-4,1.50910331E-4,-0.09155772782,0.08920500095,7.69745000000029E-7,-7.45105000000027E-7,5.78939965000004E-4,-5.60416485000003E-4,1.51485000000006E-6,0.00113935645000001,-3.10771008000012E-5,-0.0234584045471501,-1.57918023135006E-5,1.52852984865006E-5,-0.0119200003585096,0.0115384041886406,0.0043092,-0.0041922,0.0085014,-0.17407721682,0.00109721646000001,-0.0225907769828081
-20.4623,0.01686,-0.01636,2.7E-5,-2.605E-5,4E-8,-4E-8,0.004017,-0.004025,8.57E-6,-8.29E-6,4E-8,-4E-8,0.00465,-0.004532,1.7E-7,-1.7E-7,1.753E-4,-1.778E-4,8.78E-6,-8.5E-6,0.0048253,-0.0047098,1.728E-5,0.0095351,-3.53588544E-4,-0.19511007673,-1.79658994E-4,1.7392955E-4,-0.09873673619,0.09637334054,8.84545000000023E-7,-8.56195000000022E-7,6.44016865000001E-4,-6.23880585000001E-4,1.74074000000005E-6,0.00126789745,-3.57007987670009E-5,-0.02608951418565,-1.81416211135005E-5,1.75591776535005E-5,-0.0132520616065795,0.0128374525790705,0.00465021,-0.00453221,0.00918242,-0.187893432766,0.0012210032,-0.02512457152991
-20.4473,0.01805,-0.01755,3.12E-5,-3.01E-5,4E-8,-4E-8,0.004302,-0.004318,9.9E-6,-9.58E-6,4E-8,-4E-8,0.00498,-0.004862,1.9E-7,-1.8E-7,1.877E-4,-1.908E-4,1.013E-5,-9.8E-6,0.0051677,-0.0050528,1.993E-5,0.0102205,-4.07514689E-4,-0.20898162965,-2.07131149E-4,2.0038354E-4,-0.10566551221,0.10331611744,1.02637000000003E-6,-9.93445000000027E-7,7.18964365000003E-4,-6.97100085000003E-4,2.01981500000006E-6,0.00141606445000001,-4.14090730145012E-5,-0.0291202019835001,-2.10425471860006E-5,2.03665258285006E-5,-0.0147850784695796,0.0143351235139206,0.00498023,-0.00486222,0.00984245,-0.201251527885,0.00136368972500001,-0.0280431587347926
-20.4333,0.01917,-0.01867,3.606E-5,-3.479E-5,4E-8,-4E-8,0.004568,-0.004593,1.145E-5,-1.107E-5,5E-8,-4E-8,0.005288,-0.005172,2E-7,-1.9E-7,1.993E-4,-2.029E-4,1.17E-5,-1.13E-5,0.0054873,-0.0053749,2.3E-5,0.0108622,-4.699659E-4,-0.22195059126,-2.3906961E-4,2.3089629E-4,-0.11212364709,0.10982694417,1.17918000000002E-6,-1.14114500000002E-6,7.93549365E-4,-7.70093985E-4,2.32032500000004E-6,0.00156364335,-4.75514371375009E-5,-0.03213672752987,-2.41659524990004E-5,2.33854846385004E-5,-0.0163096025846795,0.0158271249451905,0.00528825,-0.00517223,0.01046048,-0.213742125984,0.001505810235,-0.0309481143118755
-20.4183,0.02018,-0.01969,4.166E-5,-4.019E-5,4E-8,-4E-8,0.004807,-0.004843,1.323E-5,-1.279E-5,5E-8,-5E-8,0.005565,-0.005453,2.1E-7,-2E-7,2.098E-4,-2.14E-4,1.349E-5,-1.304E-5,0.0057748,-0.005667,2.653E-5,0.0114418,-5.41697499E-4,-0.23362210494,-2.75442867E-4,2.66254632E-4,-0.11791159884,0.1157105061,1.36810500000003E-6,-1.32369500000003E-6,8.78015115000003E-4,-8.52908235000003E-4,2.69180000000006E-6,0.00173092335000001,-5.51389126300012E-5,-0.0355535227513701,-2.80247960765006E-5,2.71141165535006E-5,-0.0180348669291546,0.0175186558222156,0.00556526,-0.00545325,0.01101851,-0.224979242733,0.00166690266000001,-0.0342385245772531
-20.4043,0.02115,-0.02057,4.817E-5,-4.644E-5,5E-8,-5E-8,0.005192,-0.00506,1.53E-5,-1.478E-5,5E-8,-5E-8,0.005833,-0.005697,2.2E-7,-2.1E-7,2.193E-4,-2.235E-4,1.557E-5,-1.504E-5,0.0060523,-0.0059205,3.061E-5,0.0119728,-6.24575623E-4,-0.24429660304,-3.17694951E-4,3.06880672E-4,-0.12349294489,0.12080365815,1.57152500000002E-6,-1.52025500000002E-6,9.60804814999999E-4,-9.34020734999999E-4,3.09178000000004E-6,0.00189482555,-6.33028244840008E-5,-0.03889895370723,-3.21767608025004E-5,3.11260636815004E-5,-0.0197246987352645,0.0191742549719655,0.00583327,-0.00569726,0.01153053,-0.235272393279,0.00182474594,-0.037460286029337
