,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated Y1,Integrated Y2,Integrated Y3,Integrated Y4,,,,,Integrated Y5,Integrated Y6,Integrated Y7,Integrated Y8,Integrated Y9,Integrated Y10,Integrated Y11,Integrated Y12,,,,,Integrated Y13,Integrated Y14
,s,,py,,pz,,px,,dxy,,dyz,,dz2,,dxz,,dx2-dy2,,t2g,,eg,,t2g_tot,eg_tot,,,"Integrate of X x=(-21.7656,-0.0066) Area = 3.71853","Integrate of Y x=(-21.7656,-0.0066) Area = 3.58675","Integrate of Z x=(-21.7656,-0.0066) Area = -9.30551","Integrate of AA x=(-21.7656,-0.0066) Area = -4.76628",,,,,"Integrate of T x=(-21.7656,-0.0066) Area = 2.21904","Integrate of U x=(-21.7656,-0.0066) Area = -1.49949","Integrate of V x=(-21.7656,-0.0066) Area = 1.82871","Integrate of W x=(-21.7656,-0.0066) Area = -1.75804","Integrate of AF x=(-21.7656,-0.0066) Area = -5.64132","Integrate of AG x=(-21.7656,-0.0066) Area = 3.66419","Integrate of AH x=(-21.7656,-0.0066) Area = -2.84435","Integrate of AI x=(-21.7656,-0.0066) Area = 1.92193",,,,,"Integrate of AT x=(-21.7656,-0.0066) Area = 4.55189","Integrate of AU x=(-21.7656,-0.0066) Area = -6.0015"
-18.0816,2.052E-4,-2.052E-4,2.121E-4,-2.173E-4,0,0,1.928E-5,-1.906E-5,2.069E-5,-2.082E-5,0,0,5.843E-5,-5.83E-5,1E-8,-1E-8,4.039E-5,-3.963E-5,2.07E-5,-2.083E-5,9.882E-5,-9.793E-5,4.153E-5,1.9675E-4,-7.50928848E-4,-0.0035575548,0.01915193747,0.008565435965,-0.365944600969597,-0.171646047140509,-3.7428912E-4,3.76639728E-4,-0.001786823712,0.001770731088,0.00968367842,-0.00946825905,0.00428721607499999,-0.00427821989,-0.185065555117232,0.180879045852365,-0.0859304886858499,0.085715558454659,5.844E-5,-5.831E-5,1.1675E-4,-0.0021110268,0.00811160521,-0.162675161617146
-18.0676,2.126E-4,-2.124E-4,1.92E-4,-1.966E-4,0,0,2.212E-5,-2.188E-5,2.295E-5,-2.287E-5,0,0,6.062E-5,-6.037E-5,2E-8,-2E-8,4.421E-5,-4.332E-5,2.297E-5,-2.289E-5,1.0483E-4,-1.0369E-4,4.586E-5,2.0852E-4,-8.28580136E-4,-0.003767455952,0.0191525492,0.008568272855,-0.365955657532485,-0.171697322215773,-4.15012772E-4,4.13567364E-4,-0.001894026508,0.001873429444,0.00968398411,-0.00946856509,0.004288641625,-0.00427963123,-0.185071080230476,0.180884577302009,-0.0859562546373899,0.085741067578383,6.064E-5,-6.039E-5,1.2103E-4,-0.002186721628,0.00811326967,-0.162705245856142
-18.0526,2.241E-4,-2.235E-4,1.755E-4,-1.794E-4,0,0,2.54E-5,-2.514E-5,2.568E-5,-2.538E-5,0,0,6.394E-5,-6.357E-5,2E-8,-2E-8,4.887E-5,-4.783E-5,2.57E-5,-2.54E-5,1.1281E-4,-1.114E-4,5.11E-5,2.2421E-4,-9.2248786E-4,-0.004047573446,0.0191532764,0.00857151833,-0.365968790542455,-0.171755934936258,-4.6395182E-4,4.5853604E-4,-0.002036513806,0.00201105964,0.009684349135,-0.009468927265,0.00429027392499999,-0.004281244405,-0.185077672464916,0.180891118077539,-0.0859857336897449,0.085770201246513,6.396E-5,-6.359E-5,1.2755E-4,-0.00230260913,0.00811513402,-0.162738915836827
-18.0386,2.397E-4,-2.387E-4,1.621E-4,-1.654E-4,0,0,2.918E-5,-2.889E-5,2.89E-5,-2.839E-5,0,0,6.845E-5,-6.795E-5,2E-8,-2E-8,5.442E-5,-5.322E-5,2.892E-5,-2.841E-5,1.2287E-4,-1.2117E-4,5.733E-5,2.4404E-4,-0.001034152938,-0.004402139944,0.01915403541,0.00857479608,-0.365982487028041,-0.171815082929988,-5.21676312E-4,5.12476626E-4,-0.002216402782,0.002185737162,0.009684731475,-0.009469303935,0.004291923685,-0.004282872395,-0.18508457186184,0.180897915166201,-0.0860155041058609,0.085799578824127,6.847E-5,-6.797E-5,1.3644E-4,-0.002461186584,0.00811698195,-0.162772262406825
-18.0246,2.597E-4,-2.583E-4,1.518E-4,-1.546E-4,0,0,3.354E-5,-3.32E-5,3.27E-5,-3.195E-5,0,0,7.42E-5,-7.357E-5,2E-8,-2E-8,6.097E-5,-5.958E-5,3.272E-5,-3.197E-5,1.3517E-4,-1.3315E-4,6.469E-5,2.6832E-4,-0.001166011374,-0.004836360672,0.01915488955,0.0085783826,-0.365997888178225,-0.1718797524343,-5.89764912E-4,5.76246462E-4,-0.002436385182,0.00239997549,0.009685162955,-0.009469726595,0.004293729965,-0.004284652635,-0.185092351950408,0.180905536227817,-0.0860480736216089,0.085831678812691,7.422E-5,-7.359E-5,1.4781E-4,-0.002664216126,0.0081189717,-0.162808140225795
-18.0106,2.843E-4,-2.826E-4,1.443E-4,-1.466E-4,0,0,3.854E-5,-3.817E-5,3.715E-5,-3.615E-5,0,0,8.129E-5,-8.052E-5,2E-8,-2E-8,6.861E-5,-6.701E-5,3.717E-5,-3.617E-5,1.499E-4,-1.4753E-4,7.334E-5,2.9743E-4,-0.001320897404,-0.005356892758,0.01915585576,0.00858234285,-0.366015296539671,-0.17195110520831,-6.69454002E-4,6.51443402E-4,-0.00269978894,0.002657103818,0.009685652185,-0.009470203575,0.004295725455,-0.004286617395,-0.185101166482806,0.180914130056865,-0.0860840268404629,0.085867078367847,8.131E-5,-8.054E-5,1.6185E-4,-0.00291501561,0.00812113932,-0.162847194847947
-17.9956,3.139E-4,-3.118E-4,1.396E-4,-1.414E-4,1E-8,-1E-8,4.43E-5,-4.388E-5,4.232E-5,-4.105E-5,0,0,8.981E-5,-8.888E-5,3E-8,-2E-8,7.744E-5,-7.562E-5,4.235E-5,-4.107E-5,1.6725E-4,-1.645E-4,8.342E-5,3.3175E-4,-0.001501192952,-0.0059700403,0.01915703146,0.0085870617,-0.366036462217341,-0.172036057206245,-7.6211366E-4,7.39079292E-4,-0.0030097641,0.0029602762,0.009686248585,-0.009470782875,0.00429810408,-0.00428895762,-0.185111903240271,0.18092455897707,-0.0861268484882629,0.085909208717982,8.984E-5,-8.89E-5,1.7874E-4,-0.003216533544,0.008123693745,-0.162893181466602
-17.9816,3.489E-4,-3.464E-4,1.375E-4,-1.389E-4,1E-8,-1E-8,5.09E-5,-5.043E-5,4.831E-5,-4.675E-5,0,0,9.986E-5,-9.877E-5,3E-8,-3E-8,8.76E-5,-8.551E-5,4.834E-5,-4.678E-5,1.8746E-4,-1.8428E-4,9.512E-5,3.7174E-4,-0.001710409792,-0.006684479984,0.01915828124,0.00859198613,-0.366058943436549,-0.172124638848233,-8.69230544E-4,8.41179248E-4,-0.003370830736,0.003313649248,0.009686883415,-0.009471397825,0.00430058705,-0.00429139908,-0.185123322649699,0.18093562078685,-0.0861715126521149,0.085953126196118,9.989E-5,-9.88E-5,1.9869E-4,-0.003572764104,0.008126335755,-0.162940706550138
-17.9676,3.897E-4,-3.867E-4,1.38E-4,-1.391E-4,1E-8,-1E-8,5.848E-5,-5.794E-5,5.525E-5,-5.337E-5,0,0,1.116E-4,-1.103E-4,3E-8,-3E-8,9.921E-5,-9.683E-5,5.528E-5,-5.34E-5,2.1081E-4,-2.0713E-4,1.0868E-4,4.1794E-4,-0.001952718768,-0.007509378744,0.01915970784,0.00859751389,-0.366084585336469,-0.172223995859329,-9.93248928E-4,9.5946984E-4,-0.003787749756,0.003721628988,0.009687608755,-0.009472099085,0.00430337494,-0.00429413895,-0.185136360006003,0.180948225330466,-0.0862216227155589,0.08600237314377,1.1163E-4,-1.1033E-4,2.2196E-4,-0.003988088496,0.008129280305,-0.162993632518338
-17.9536,4.368E-4,-4.333E-4,1.411E-4,-1.418E-4,1E-8,-1E-8,6.716E-5,-6.655E-5,6.324E-5,-6.101E-5,0,0,1.251E-4,-1.236E-4,4E-8,-4E-8,1.124E-4,-1.097E-4,6.328E-5,-6.105E-5,2.375E-4,-2.333E-4,1.2433E-4,4.708E-4,-0.002232171088,-0.00845255488,0.01916133891,0.00860373507,-0.366113879565461,-0.172335729394697,-0.001136103808,0.00109606728,-0.00426398,0.00418857488,0.009688438675,-0.009472900235,0.00430651311,-0.00429722196,-0.185151265475155,0.180962614090306,-0.0862779848238509,0.086057744570846,1.2514E-4,-1.2364E-4,2.4878E-4,-0.004466496608,0.008132575485,-0.163052814614066
-17.9386,4.905E-4,-4.865E-4,1.469E-4,-1.472E-4,1E-8,-1E-8,7.709E-5,-7.64E-5,7.245E-5,-6.981E-5,0,0,1.405E-4,-1.388E-4,4E-8,-4E-8,1.273E-4,-1.243E-4,7.249E-5,-6.985E-5,2.678E-4,-2.631E-4,1.4234E-4,5.309E-4,-0.002553380324,-0.00952360274,0.019163338935,0.00861124782,-0.366149771201051,-0.172470550576847,-0.001300369114,0.00125301121,-0.00480395708,0.00471964566,0.00968945695,-0.009473881985,0.00431030286,-0.00430094496,-0.18516953902207,0.180980232178981,-0.0863459943519509,0.086124556224896,1.4054E-4,-1.3884E-4,2.7938E-4,-0.005011686068,0.008136536685,-0.163123900984136
-17.9246,5.513E-4,-5.469E-4,1.553E-4,-1.554E-4,1E-8,-1E-8,8.843E-5,-8.766E-5,8.302E-5,-7.994E-5,0,0,1.579E-4,-1.56E-4,5E-8,-4E-8,1.441E-4,-1.407E-4,8.307E-5,-7.998E-5,3.02E-4,-2.967E-4,1.6305E-4,5.987E-4,-0.00292260603,-0.01073145802,0.019165476665,0.00861915502,-0.366188103105529,-0.172612336002167,-0.001488996522,0.001433609508,-0.0054132292,0.00531822882,0.00969054587,-0.009474930795,0.00431429146,-0.00430486356,-0.185189064581522,0.180999038524007,-0.0864175146559109,0.086194821346256,1.5795E-4,-1.5604E-4,3.1399E-4,-0.005628145154,0.008140690275,-0.16319837980269
-17.9106,6.198E-4,-6.148E-4,1.666E-4,-1.663E-4,1E-8,-1E-8,1.014E-4,-1.005E-4,9.513E-5,-9.156E-5,1E-8,-1E-8,1.776E-4,-1.754E-4,5E-8,-5E-8,1.629E-4,-1.59E-4,9.519E-5,-9.162E-5,3.405E-4,-3.344E-4,1.8681E-4,6.749E-4,-0.003345879186,-0.01208786394,0.019167925685,0.00862807022,-0.366231982502041,-0.172772071255887,-0.001704910014,0.001640969172,-0.0060985593,0.00598930464,0.00969179369,-0.009476131995,0.00431878896,-0.00430928126,-0.185211421927274,0.181020560574767,-0.0864980971754109,0.086273974080476,1.7766E-4,-1.7546E-4,3.5312E-4,-0.006324591072,0.008145360045,-0.163282048956272
-17.8956,6.962E-4,-6.906E-4,1.808E-4,-1.802E-4,1E-8,-1E-8,1.161E-4,-1.151E-4,1.09E-4,-1.049E-4,1E-8,-1E-8,1.995E-4,-1.971E-4,6E-8,-6E-8,1.839E-4,-1.795E-4,1.0907E-4,-1.0497E-4,3.834E-4,-3.766E-4,2.1404E-4,7.6E-4,-0.003830374224,-0.013600656,0.01917093206,0.00863883197,-0.366285804402616,-0.172964735155437,-0.001951873092,0.001878501132,-0.00686117304,0.00673948296,0.00969332564,-0.00947760642,0.00432421821,-0.00431461376,-0.185238847800569,0.181046956602047,-0.0865952951679609,0.086369439987476,1.9957E-4,-1.9717E-4,3.9674E-4,-0.007099900344,0.008150983995,-0.163382732641892
-17.8816,7.809E-4,-7.748E-4,1.981E-4,-1.972E-4,1E-8,-1E-8,1.329E-4,-1.318E-4,1.248E-4,-1.201E-4,1E-8,-1E-8,2.238E-4,-2.211E-4,7E-8,-6E-8,2.07E-4,-2.021E-4,1.2488E-4,-1.2017E-4,4.308E-4,-4.232E-4,2.4505E-4,8.54E-4,-0.00438188608,-0.0152708864,0.01917414569,0.00865012997,-0.366343290224744,-0.173166835952237,-0.002233054208,0.002148831872,-0.00770339328,0.00756749312,0.00969496329,-0.0094791824,0.00432991761,-0.00432021236,-0.185268142291669,0.181075147933075,-0.0866972471322009,0.086469588820036,2.2388E-4,-2.2117E-4,4.4505E-4,-0.00795820608,0.008156876525,-0.16348813938686
-17.8676,8.741E-4,-8.674E-4,2.188E-4,-2.175E-4,2E-8,-2E-8,1.519E-4,-1.506E-4,1.429E-4,-1.374E-4,1E-8,-1E-8,2.505E-4,-2.476E-4,7E-8,-7E-8,2.325E-4,-2.27E-4,1.4298E-4,-1.3748E-4,4.83E-4,-4.746E-4,2.8046E-4,9.576E-4,-0.005011147096,-0.01711001376,0.01917782426,0.00866281117,-0.366409041456976,-0.173393502253357,-0.002554709448,0.002456437648,-0.0086300508,0.00847996296,0.00969683831,-0.00948098595,0.00433631421,-0.00432649696,-0.185301656637261,0.181107384819715,-0.0868115812407609,0.086581921012596,2.5058E-4,-2.4768E-4,4.9826E-4,-0.008902710376,0.008163479695,-0.163606165802052
-17.8536,9.757E-4,-9.684E-4,2.429E-4,-2.413E-4,2E-8,-2E-8,1.734E-4,-1.72E-4,1.634E-4,-1.572E-4,1E-8,-1E-8,2.796E-4,-2.764E-4,8E-8,-8E-8,2.603E-4,-2.542E-4,1.6349E-4,-1.5729E-4,5.399E-4,-5.306E-4,3.2078E-4,0.0010705,-0.005727077808,-0.0191122788,0.01918203294,0.00867700787,-0.366484209031304,-0.173647058301277,-0.002918885064,0.002808192744,-0.00963915864,0.00947312016,0.0096989836,-0.00948304934,0.00434347451,-0.00433353336,-0.185339971798845,0.181144237232459,-0.0869394657068409,0.086707592594436,2.7969E-4,-2.7649E-4,5.5618E-4,-0.009929815248,0.008170860775,-0.16373799348142
-17.8386,0.001085,-0.001078,2.708E-4,-2.688E-4,2E-8,-2E-8,1.976E-4,-1.961E-4,1.868E-4,-1.796E-4,1E-8,-1E-8,3.111E-4,-3.076E-4,9E-8,-9E-8,2.904E-4,-2.837E-4,1.869E-4,-1.797E-4,6.015E-4,-5.913E-4,3.666E-4,0.0011928,-0.00653963076,-0.02127788208,0.01918718829,0.00869398262,-0.366576209345564,-0.173949984507877,-0.00333403434,0.00320559642,-0.0107299179,0.01054796418,0.009701611525,-0.009485576765,0.00435203501,-0.00434194761,-0.185386868694375,0.181189340651189,-0.0870922337808909,0.086857750726986,3.112E-4,-3.077E-4,6.189E-4,-0.01104030954,0.008179673875,-0.16389526941733
-17.8246,0.001203,-0.001195,3.027E-4,-3.004E-4,2E-8,-2E-8,2.249E-4,-2.233E-4,2.132E-4,-2.05E-4,1E-8,-1E-8,3.448E-4,-3.411E-4,1E-7,-1E-7,3.227E-4,-3.154E-4,2.1331E-4,-2.0511E-4,6.675E-4,-6.565E-4,4.1842E-4,0.001324,-0.007458169132,-0.0235997704,0.01919268343,0.00871160022,-0.366674193944808,-0.174264128075237,-0.003802165426,0.003656003706,-0.0118979205,0.0117018499,0.009704412995,-0.009488270435,0.00436091801,-0.00435068221,-0.185436822092737,0.181237371852071,-0.0872506286496909,0.087013499425546,3.4491E-4,-3.4121E-4,6.8612E-4,-0.012229814552,0.008188809015,-0.164058160285974
-17.8106,0.001327,-0.001319,3.389E-4,-3.362E-4,3E-8,-3E-8,2.555E-4,-2.537E-4,2.43E-4,-2.338E-4,1E-8,-1E-8,3.805E-4,-3.765E-4,1.1E-7,-1.1E-7,3.57E-4,-3.491E-4,2.4312E-4,-2.3392E-4,7.375E-4,-7.256E-4,4.7704E-4,0.0014631,-0.008496368624,-0.02605868886,0.01919895165,0.00873110992,-0.3667858757091,-0.174611737290057,-0.004330113072,0.004166255552,-0.0131353175,0.01292337136,0.009707608005,-0.009491343645,0.00437075301,-0.00436035691,-0.185493748042223,0.181292127666877,-0.0874258613156909,0.087185875974366,3.8062E-4,-3.7662E-4,7.5724E-4,-0.013486898744,0.00819891253499999,-0.164238177279046
-17.7956,0.001458,-0.001449,3.796E-4,-3.765E-4,3E-8,-3E-8,2.896E-4,-2.877E-4,2.766E-4,-2.661E-4,1E-8,-1E-8,4.178E-4,-4.136E-4,1.2E-7,-1.2E-7,3.931E-4,-3.845E-4,2.7673E-4,-2.6623E-4,8.109E-4,-7.981E-4,5.4296E-4,0.001609,-0.009662298976,-0.0286331204,0.01920660165,0.00875415067,-0.3669220657161,-0.175021925859507,-0.004924576388,0.004737722588,-0.01443045204,0.01420266836,0.00971150688,-0.00949509477,0.00438236601,-0.00437178466,-0.185563158213173,0.181358907502927,-0.0876326045872409,0.087389321272266,4.1793E-4,-4.1373E-4,8.3166E-4,-0.014799888696,0.008210829285,-0.164450328184846
-17.7816,0.001592,-0.001583,4.25E-4,-4.216E-4,3E-8,-3E-8,3.275E-4,-3.255E-4,3.143E-4,-3.025E-4,2E-8,-2E-8,4.564E-4,-4.52E-4,1.4E-7,-1.3E-7,4.307E-4,-4.214E-4,3.1446E-4,-3.0265E-4,8.871E-4,-8.734E-4,6.1711E-4,0.0017605,-0.010973203176,-0.0313045068,0.01921472214,0.00877773717,-0.367066514231164,-0.175441489249907,-0.005591601936,0.00538160124,-0.01577405736,0.01553044944,0.00971564521,-0.00949907693,0.00439425201,-0.00438348516,-0.185636771461441,0.181429742769723,-0.0878440361530409,0.087597453096866,4.5656E-4,-4.5215E-4,9.0871E-4,-0.016158317736,0.00822301187499999,-0.16466703562987
-17.7676,0.001729,-0.00172,4.755E-4,-4.716E-4,4E-8,-4E-8,3.694E-4,-3.672E-4,3.564E-4,-3.431E-4,2E-8,-2E-8,4.956E-4,-4.911E-4,1.5E-7,-1.5E-7,4.691E-4,-4.592E-4,3.5657E-4,-3.4327E-4,9.647E-4,-9.503E-4,6.9984E-4,0.001915,-0.012434477184,-0.034024954,0.01922394079,0.00880346567,-0.367230367993684,-0.175898795475507,-0.006335393132,0.006099084052,-0.01714040372,0.01688455028,0.00972034242,-0.00950359837,0.00440721460999999,-0.00439625106,-0.185720260426917,0.181510107566767,-0.0880744373806009,0.087824358094906,4.9577E-4,-4.9127E-4,9.8704E-4,-0.017537331904,0.00823628212499999,-0.16490290517735
-17.7536,0.001865,-0.001857,5.311E-4,-5.268E-4,4E-8,-4E-8,4.154E-4,-4.132E-4,4.033E-4,-3.884E-4,2E-8,-2E-8,5.346E-4,-5.301E-4,1.6E-7,-1.6E-7,5.079E-4,-4.974E-4,4.0348E-4,-3.8858E-4,0.0010425,-0.0010275,7.9206E-4,0.00207,-0.014061916416,-0.036749952,0.01923438409,0.00883136067000001,-0.367415842748884,-0.176394219817507,-0.007163222528,0.006898693888,-0.018508128,0.018241824,0.00972566277,-0.00950872132,0.00442126501,-0.00441009566,-0.185814750736537,0.181601092012347,-0.0883239771026409,0.088070242714866,5.3478E-4,-5.3028E-4,0.00106506,-0.018908649216,0.008250646825,-0.16515802704519
-17.7386,0.001999,-0.001991,5.92E-4,-5.873E-4,4E-8,-4E-8,4.655E-4,-4.634E-4,4.552E-4,-4.386E-4,2E-8,-2E-8,5.731E-4,-5.686E-4,1.7E-7,-1.7E-7,5.464E-4,-5.354E-4,4.5539E-4,-4.3879E-4,0.0011195,-0.001104,8.9418E-4,0.0022235,-0.015861501348,-0.0394417771,0.01924703089,0.00886356192,-0.367640268382114,-0.176965657785757,-0.008077981054,0.007783520294,-0.0198583627,0.0195834144,0.009732104295,-0.009514926595,0.00443748000999999,-0.00442608191,-0.185929059763402,0.181711208618712,-0.0886117257828909,0.088353932002866,5.7329E-4,-5.6879E-4,0.00114208,-0.020258900288,0.00826720037499999,-0.16545178366647
-17.7246,0.002129,-0.002122,6.584E-4,-6.533E-4,5E-8,-5E-8,5.29E-4,-5.27E-4,5.127E-4,-4.943E-4,3E-8,-3E-8,6.105E-4,-6.06E-4,1.9E-7,-1.8E-7,5.844E-4,-5.73E-4,5.1292E-4,-4.9451E-4,0.0011949,-0.001179,0.00100743,0.0023739,-0.017856293778,-0.04207642794,0.01926034216,0.00889574372000001,-0.367876292947996,-0.177536285221037,-0.009091301832,0.008764991946,-0.02117912454,0.0208973034,0.009738882465,-0.009521459695,0.00445368081,-0.00444206291,-0.186049244743604,0.181827048204392,-0.0888989881935709,0.088637297027466,6.1072E-4,-6.0621E-4,0.00121693,-0.021569597478,0.008283713445,-0.165744583150832
-17.7106,0.00225,-0.002244,7.302E-4,-7.248E-4,5E-8,-5E-8,5.838E-4,-5.82E-4,5.758E-4,-5.554E-4,3E-8,-3E-8,6.451E-4,-6.408E-4,2E-7,-2E-7,6.2E-4,-6.083E-4,5.7603E-4,-5.5563E-4,0.0012651,-0.0012491,0.00113166,0.0025142,-0.020042377596,-0.04452799052,0.01927531579,0.00892996042000001,-0.368141583647614,-0.178142516150257,-0.010201836918,0.009840540678,-0.02240568006,0.02212231046,0.009746505115,-0.009528810675,0.00447090081,-0.00445905961,-0.186184296714854,0.18195728693276,-0.0892040818257709,0.088938434324486,6.4533E-4,-6.4103E-4,0.00128636,-0.022782207416,0.008301236475,-0.16605504578509
-17.6966,0.00236,-0.002356,8.075E-4,-8.017E-4,6E-8,-6E-8,6.462E-4,-6.447E-4,6.445E-4,-6.221E-4,3E-8,-3E-8,6.768E-4,-6.727E-4,2.1E-7,-2.1E-7,6.534E-4,-6.414E-4,6.4474E-4,-6.2234E-4,0.0013302,-0.0013141,0.00126708,0.0026443,-0.022423007928,-0.04679511938,0.01929210697,0.00896606992,-0.368438841346282,-0.178781777919557,-0.011409705884,0.011013302044,-0.02354001732,0.02325510206,0.009755050505,-0.009537056465,0.00448906790999999,-0.00447700201,-0.186335577514468,0.182103263831814,-0.0895257017074309,0.089256076212126,6.7704E-4,-6.7294E-4,0.00134998,-0.023890056068,0.008319690855,-0.166381751629478
-17.6816,0.002457,-0.002454,8.902E-4,-8.84E-4,6E-8,-6E-8,7.084E-4,-7.073E-4,7.174E-4,-6.929E-4,4E-8,-4E-8,7.045E-4,-7.007E-4,2.2E-7,-2.2E-7,6.833E-4,-6.712E-4,7.1766E-4,-6.9316E-4,0.0013878,-0.0013719,0.00141082,0.0027597,-0.024945554912,-0.04879591152,0.01931219122,0.00900659992000001,-0.368794105567582,-0.179498710651307,-0.012689377056,0.012256177856,-0.02453852448,0.02425738704,0.009765268505,-0.009546922715,0.00450945291,-0.00449714701,-0.186516320636518,0.182277784931064,-0.0898862907709309,0.089612419880376,7.0476E-4,-7.0096E-4,0.00140572,-0.024855378752,0.008340358605,-0.166747342390628
-17.6676,0.002539,-0.002537,9.781E-4,-9.716E-4,7E-8,-7E-8,7.801E-4,-7.797E-4,7.981E-4,-7.714E-4,4E-8,-4E-8,7.28E-4,-7.245E-4,2.3E-7,-2.3E-7,7.097E-4,-6.976E-4,7.9837E-4,-7.7167E-4,0.0014377,-0.0014221,0.00157004,0.0028598,-0.027738838704,-0.05052580248,0.01933305724,0.00904593642,-0.369162896322894,-0.180193962649307,-0.014105281812,0.013633556892,-0.02540070852,0.02512509396,0.009775880715,-0.009557176525,0.00452923140999999,-0.00451670501,-0.186703883248594,0.1824590130743,-0.0902358654019309,0.089958097247376,7.2827E-4,-7.2477E-4,0.00145304,-0.025671729504,0.008360369925,-0.16710103214842
-17.6536,0.002602,-0.002602,0.001071,-0.001064,7E-8,-7E-8,8.496E-4,-8.5E-4,8.826E-4,-8.539E-4,5E-8,-5E-8,7.463E-4,-7.432E-4,2.4E-7,-2.4E-7,7.314E-4,-7.194E-4,8.8289E-4,-8.5419E-4,0.0014777,-0.0014626,0.00173708,0.0029403,-0.030665715488,-0.05190688008,0.01935620708,0.00908653712,-0.369571728202238,-0.180910991427227,-0.015586186904,0.015079528584,-0.02608672472,0.02582015536,0.009787649535,-0.009568557545,0.00454963920999999,-0.00453689791,-0.186911723529606,0.182660004672632,-0.0905962774346109,0.090314713992616,7.4659E-4,-7.4349E-4,0.00149008,-0.026305276288,0.00838097176499999,-0.167464871188964
-17.6386,0.002647,-0.002649,0.001169,-0.001162,7E-8,-7E-8,9.173E-4,-9.188E-4,9.688E-4,-9.381E-4,5E-8,-5E-8,7.591E-4,-7.565E-4,2.5E-7,-2.4E-7,7.48E-4,-7.361E-4,9.691E-4,-9.3839E-4,0.0015071,-0.0014926,0.00190749,0.0029997,-0.033645453114,-0.05291050842,0.019383541355,0.00913108712,-0.370054061966753,-0.181697121840977,-0.01709356726,0.016551885854,-0.02658313406,0.02632737436,0.00980153946,-0.009582001895,0.00457202520999999,-0.00455906191,-0.187156821685836,0.182897240280917,-0.0909913013754609,0.090705820465516,7.594E-4,-7.5679E-4,0.00151619,-0.026743468934,0.00840351879,-0.167862736778129
-17.6246,0.002672,-0.002676,0.00127,-0.001263,8E-8,-8E-8,9.892E-4,-9.921E-4,0.001063,-0.001031,6E-8,-6E-8,7.665E-4,-7.644E-4,2.5E-7,-2.5E-7,7.597E-4,-7.481E-4,0.00106331,-0.00103131,0.0015262,-0.0015125,0.00209462,0.0030387,-0.036916839652,-0.05355587202,0.019411556125,0.00917335592,-0.370547998016115,-0.182442386504057,-0.018740413426,0.018176426226,-0.02689866452,0.0266572075,0.00981576633,-0.009595789795,0.00459325830999999,-0.00458009761,-0.187407659550638,0.183140338465477,-0.0913656739655209,0.091076712538536,7.6681E-4,-7.6471E-4,0.00153152,-0.026992427392,0.00842485276,-0.168238888052411
-17.6106,0.002677,-0.002683,0.001376,-0.001369,8E-8,-8E-8,0.001054,-0.001059,0.001154,-0.00112,6E-8,-6E-8,7.681E-4,-7.664E-4,2.5E-7,-2.5E-7,7.655E-4,-7.543E-4,0.00115431,-0.00112031,0.0015336,-0.0015207,0.00227462,0.0030543,-0.040057422972,-0.05378805558,0.019442140805,0.00921600692,-0.371086817854483,-0.183193793997257,-0.020328091686,0.019729331286,-0.02700761616,0.02678043942,0.00983128967,-0.009610851135,0.00461467690999999,-0.00460133001,-0.187681139086422,0.183405678768061,-0.0917430179302809,0.091450776066976,7.6841E-4,-7.6671E-4,0.00153512,-0.027034384272,0.00844631923999999,-0.168617075734059
-17.5966,0.002664,-0.002671,0.001486,-0.001478,8E-8,-8E-8,0.001119,-0.001126,0.001252,-0.001217,7E-8,-7E-8,7.643E-4,-7.631E-4,2.5E-7,-2.5E-7,7.663E-4,-7.555E-4,0.00125232,-0.00121732,0.0015306,-0.0015186,0.00246964,0.0030492,-0.043457267224,-0.05365555272,0.019475350625,0.00925873142000001,-0.371671420685855,-0.183945899255357,-0.022036574112,0.021420693112,-0.02693335596,0.02672219676,0.00984813608,-0.009627214545,0.00463612631,-0.00462260511,-0.187977691747008,0.183693728938847,-0.0921206047351209,0.091825294520236,7.6462E-4,-7.6342E-4,0.00152804,-0.026888308664,0.00846776136,-0.168994534584611
-17.5816,0.002632,-0.002641,0.001597,-0.00159,9E-8,-9E-8,0.001177,-0.001185,0.001347,-0.00131,8E-8,-7E-8,7.551E-4,-7.544E-4,2.5E-7,-2.5E-7,7.615E-4,-7.513E-4,0.00134733,-0.00131032,0.0015166,-0.0015057,0.00265765,0.0030223,-0.04672573924,-0.05313686968,0.0195138053,0.00930426767,-0.372347793234335,-0.184746842423357,-0.023688217128,0.023037522112,-0.02666425456,0.02647261512,0.009867633455,-0.009646171845,0.00465898030999999,-0.00464528736,-0.188320627681308,0.184027165553027,-0.0925225868140209,0.0922242556093359,7.5543E-4,-7.5472E-4,0.00151015,-0.02655085324,0.00849054778499999,-0.169395328298891
-17.5676,0.002583,-0.002593,0.00171,-0.001703,9E-8,-9E-8,0.001226,-0.001236,0.001434,-0.001398,8E-8,-8E-8,7.411E-4,-7.408E-4,2.5E-7,-2.5E-7,7.513E-4,-7.417E-4,0.00143433,-0.00139833,0.0014924,-0.0014825,0.00283266,0.0029749,-0.049763037816,-0.05226185324,0.01955223747,0.00934624807000001,-0.373023214673727,-0.185484633483797,-0.025197735708,0.024565302108,-0.02621788624,0.026043967,0.009887105075,-0.009665132395,0.00468004331,-0.00466620476,-0.18866282935116,0.184360385322567,-0.0928927617996209,0.092591871684176,7.4143E-4,-7.4113E-4,0.00148256,-0.026045021056,0.008511496755,-0.169763499418963
